TimeStamp,v_Vehicle,pos_x,pos_z,v_EgoPerson,pos_x_left_foot,pos_z_left_foot,crossingDecisionToken,SubjectID,ScenarioID,dest_rel_dist,speed,rel_dist_vel,acc,const,dec,Velocity_gradient,v_to_vmax,sin_Angle,direction,left,central,right,dest,curr_dist_left_dec_x,curr_dist_left_acc_x,curr_dist_left_const_x,curr_dist_right_dec_x,curr_dist_right_acc_x,curr_dist_right_const_x,curr_dist_central_dec_x,curr_dist_central_acc_x,curr_dist_central_const_x,curr_dist_left_dec_z,curr_dist_left_acc_z,curr_dist_left_const_z,curr_dist_right_dec_z,curr_dist_right_acc_z,curr_dist_right_const_z,curr_dist_central_dec_z,curr_dist_central_acc_z,curr_dist_central_const_z,dest_dist_left_dec,dest_dist_left_acc,dest_dist_left_const,dest_dist_right_dec,dest_dist_right_acc,dest_dist_right_const,dest_dist_central_dec,dest_dist_central_acc,dest_dist_central_const,car_dist_left_dec,car_dist_left_acc,car_dist_left_const,car_dist_right_dec,car_dist_right_acc,car_dist_right_const,car_dist_central_dec,car_dist_central_acc,car_dist_central_const,v_Vehicle_Effect,Angle_Left_Acc,Angle_Left_Dec,Angle_Left_Const,Angle_Right_Acc,Angle_Right_Dec,Angle_Right_Const,Angle_Central_Acc,Angle_Central_Dec,Angle_Central_Const,Choice_Literal,Choice,PrevChoice_1,PrevChoice_2,PrevChoice_3,PrevChoice_4,PrevChoice_5,PrevChoice_6,PrevChoice_7,PrevChoice_8,PrevChoice_9,InvID
148.22,14.50672,76.64085,347.3964,0.2347645,-174.7999,399.282,FALSE,1,2,23.03100304,Const,17.69788915,0,1,0,0.074137836,0.1725702,-3.240175342,C,0,1,0,2,-174.6067501,-173.6410005,-174.156067,-174.5703502,-173.4226012,-174.034734,-174.5010062,-173.006537,-173.8035872,399.5115498,400.6592988,400.047166,399.0888501,398.1231005,398.638167,399.3077386,399.4364317,399.3677954,22.82110733,21.80325967,22.3393501,22.81861389,21.78759586,22.33085825,22.7310082,21.23103615,22.03102077,0,0,0,0,0,0,0,0,0,0,0.791221407,0.791221407,0.791221407,0.77957492,0.77957492,0.77957492,0.005823244,0.005823244,0.005823244,C-Const,6,0,0,0,0,0,0,0,0,1,113
149.3311,14.50672,76.64085,347.3964,0.3585973,-174.2209,399.3647,FALSE,1,2,22.44727216,Acc,17.65995756,1,0,0,0.738571461,0.263596957,3.206953785,C,0,1,0,2,-174.0408942,-173.1408652,-173.6208807,-173.9809044,-172.7809261,-173.4209145,-173.9239141,-172.4389848,-173.2309471,399.6046956,400.8046739,400.1646855,399.1846942,398.2846652,398.7646807,399.4071192,399.6192154,399.5060974,22.25014658,21.3005634,21.79931221,22.22300976,21.1299039,21.70684557,22.14788313,20.65120397,21.44937512,0,0,0,0,0,0,0,0,0,0,0.848802393,0.848802393,0.848802393,0.721993934,0.721993934,0.721993934,0.06340423,0.06340423,0.06340423,C-Acc,3,0,0,0,0,0,1,0,0,0,114
150.4422,14.50672,76.64085,347.3964,1.876018,-173.0395,399.5809,FALSE,1,2,21.25291542,Acc,17.58326331,1,0,0,1.365692287,1.379019406,2.241840543,C,0,1,0,2,-172.86902,-172.01662,-172.4712333,-172.7926467,-171.55838,-172.2166555,-172.7444008,-171.2689046,-172.0558359,399.8277533,401.06202,400.4037445,399.41042,398.55802,399.0126333,399.6349041,399.9049247,399.7609137,21.06625658,20.17401616,20.64111403,21.01993458,19.88199762,20.48309548,20.95469864,19.46443685,20.25906427,0,0,0,0,0,0,0,0,0,0,0.89371393,0.89371393,0.89371393,0.677082397,0.677082397,0.677082397,0.108315766,0.108315766,0.108315766,C-Acc,3,0,0,1,0,0,0,0,0,0,115
151.6522,11.42059,86.09492,350.2446,1.474038,-171.6877,399.6835,FALSE,1,3,19.89723422,Const,22.98310643,0,1,0,0.066570966,1.11044625,0,C,0,1,0,2,-171.9663358,-173.3595151,-172.6164862,-171.5765152,-171.0205911,-171.3170839,-171.8061058,-172.3981346,-172.0823859,399.7946848,400.3506089,400.0541161,399.9621358,401.3553151,400.6122862,399.9591448,401.337369,400.6023161,20.16751339,21.5307206,20.80133374,19.76800666,19.17928243,19.48111362,19.99737873,20.55653882,20.24641576,0,0,0,0,0,0,0,0,0,0,2.689444917,2.689444917,2.689444917,1.11864859,1.11864859,1.11864859,1.904046753,1.904046753,1.904046753,C-Const,6,0,0,0,0,0,0,0,0,0,116
152.7633,13.21323,71.89214,355.1928,1.548005,-170.4124,399.985,FALSE,1,3,18.6046167,Const,18.6487244,0,1,0,-0.046478148,1.166168272,-80.05497182,R,0,0,1,2,-170.2547645,-169.4665873,-169.8869485,-170.1571529,-168.8809176,-169.5615765,-170.120448,-168.6606878,-169.4392266,400.2402471,401.5164824,400.8358235,399.8273645,399.0391873,399.4595485,400.0540218,400.399131,400.2150728,18.43327617,17.62825031,18.04655429,18.36031666,17.16533003,17.7969093,18.30905695,16.83361472,17.62000118,0,0,0,0,0,0,0,0,0,0,0.956274783,0.956274783,0.956274783,0.614521544,0.614521544,0.614521544,0.17087662,0.17087662,0.17087662,R-Const,5,0,0,0,0,0,1,0,0,0,117
153.8745,14.09221,57.27928,360.1719,1.370727,-168.9488,400.2441,FALSE,1,3,17.12873052,Const,16.30331237,0,1,0,-0.043334275,1.032618329,-3.262336709,C,0,1,0,2,-168.7768945,-167.9173668,-168.3757815,-168.7029373,-167.4736236,-168.1292575,-168.6533932,-167.1763593,-167.9641107,400.4899627,401.7192764,401.0636425,400.0721945,399.2126668,399.6710815,400.2963956,400.5578738,400.4184188,16.9460711,16.08567403,16.53319281,16.89303189,15.74738433,16.35126296,16.83106747,15.34411765,16.13685695,0,0,0,0,0,0,0,0,0,0,0.909202104,0.909202104,0.909202104,0.661594223,0.661594223,0.661594223,0.123803941,0.123803941,0.123803941,C-Const,6,0,0,0,0,1,0,0,0,0,118
154.9856,13.95024,42.45715,365.0013,1.45168,-167.5119,400.4129,FALSE,1,3,15.68534088,Const,15.26383941,0,1,0,0.076878319,1.093603158,-3.33889895,C,0,1,0,2,-167.3259668,-166.3963007,-166.8921226,-167.2764667,-166.0993002,-166.7271223,-167.2139489,-165.7241933,-166.5187296,400.6483333,401.8254998,401.1976777,400.2269668,399.2973007,399.7931226,400.4479018,400.6229111,400.5295728,15.49058083,14.57048298,15.04960149,15.45983058,14.37318948,14.94383021,15.38612383,13.89054521,14.68807493,0,0,0,0,0,0,0,0,0,0,0.8569673,0.8569673,0.8569673,0.713829027,0.713829027,0.713829027,0.071569137,0.071569137,0.071569137,C-Const,6,0,0,0,0,0,1,0,0,0,119
156.0967,13.72878,27.85789,369.4547,1.541566,-166.0462,400.4601,FALSE,1,3,14.21902155,Const,14.3033348,0,1,0,0.001419314,1.16131754,-4.855658706,C,0,1,0,2,-165.8410056,-164.8150338,-165.3622188,-165.8273501,-164.7331007,-165.3167004,-165.7463554,-164.2471326,-165.0467181,400.6789499,401.7731993,401.1895996,400.2549056,399.2289338,399.7761188,400.4697559,400.5180354,400.4922864,14.00538815,12.9885532,13.51967647,14.01164821,13.02900009,13.54128056,13.91905393,12.41923931,13.21913521,0,0,0,0,0,0,0,0,0,0,0.770861002,0.770861002,0.770861002,0.799935325,0.799935325,0.799935325,0.014537161,0.014537161,0.014537161,C-Const,6,0,0,0,0,0,1,0,0,0,120
157.2078,13.84408,13.08699,373.5791,1.454834,-164.6458,400.5034,FALSE,1,3,12.81814676,Const,12.98465265,0,1,0,-0.005808658,1.095979181,-0.07345482,C,0,1,0,2,-164.4403252,-163.4129514,-163.9608841,-164.4272134,-163.3342802,-163.9171779,-164.3459433,-162.8466598,-163.6462777,400.7219866,401.8149198,401.2320221,400.2979252,399.2705514,399.8184841,400.5126715,400.5590289,400.534305,12.60404766,11.59084434,12.11866287,12.61161654,11.6401374,12.1448825,12.51819406,11.01846917,11.81831375,0,0,0,0,0,0,0,0,0,0,0.767849951,0.767849951,0.767849951,0.802946376,0.802946376,0.802946376,0.017548213,0.017548213,0.017548213,C-Const,6,0,0,0,0,0,1,0,0,0,121
158.3189,13.84476,-1.846512,377.2501,1.528658,-163.2913,400.6132,FALSE,1,3,11.46000284,Const,11.78254422,0,1,0,-0.053779588,1.151593476,2.863435007,C,0,1,0,2,-163.0970014,-162.1255084,-162.643638,-163.0627217,-161.91983,-162.5293722,-162.9922809,-161.4971851,-162.2945695,400.8417783,401.98467,401.3751278,400.4189014,399.4474084,399.965538,400.6374394,400.7586366,400.6939981,11.25784697,10.31873949,10.80385005,11.24217388,10.21569944,10.74931128,11.16020548,9.661407385,10.46072349,0,0,0,0,0,0,0,0,0,0,0.821671031,0.821671031,0.821671031,0.749125296,0.749125296,0.749125296,0.036272868,0.036272868,0.036272868,C-Const,6,0,0,0,0,0,1,0,0,0,122
159.43,13.87292,-16.89342,380.5064,1.335325,-161.8508,400.7705,FALSE,1,3,10.0143517,Const,10.55054896,0,1,0,-0.00398434,1.00594872,1.597462515,C,0,1,0,2,-161.6629491,-160.7236944,-161.2246302,-161.616894,-160.4473638,-161.0711132,-161.5525728,-160.0614368,-160.8567093,401.004406,402.1739362,401.5501868,400.5826491,399.6433944,400.1443302,400.8030659,400.9658952,400.8790529,9.820980929,8.942807064,9.391591695,9.789190649,8.73116952,9.280299122,9.715185079,8.220263163,9.017344969,0,0,0,0,0,0,0,0,0,0,0.858828752,0.858828752,0.858828752,0.711967575,0.711967575,0.711967575,0.073430589,0.073430589,0.073430589,C-Const,6,0,0,0,0,0,1,0,0,0,123
160.5411,13.88238,-32.02121,383.4595,1.519804,-160.4573,400.9688,FALSE,1,3,8.616003332,Const,9.337310343,0,1,0,-0.109613446,1.144923437,1.867112175,C,0,1,0,2,-160.2771698,-159.3765189,-159.856866,-160.2173977,-159.0178862,-159.6576257,-160.1602922,-158.6752531,-159.4672739,401.2087023,402.4082138,401.7684743,400.7886698,399.8880189,400.368366,401.0110653,401.2223916,401.1096842,8.434892101,7.64243819,8.040013551,8.381420472,7.28091256,7.851401094,8.318362923,6.833257151,7.624587931,0,0,0,0,0,0,0,0,0,0,0.908703866,0.908703866,0.908703866,0.662092461,0.662092461,0.662092461,0.123305703,0.123305703,0.123305703,C-Const,6,0,0,0,0,0,1,0,0,0,124
161.6522,13.79535,-47.16167,385.9543,1.091742,-158.9501,401.1128,FALSE,1,3,7.107409304,Const,8.177501413,0,1,0,-0.029255243,0.822448817,-2.641462423,C,0,1,0,2,-158.7591051,-157.8041306,-158.3134503,-158.7187541,-157.5620243,-158.1789469,-158.6514599,-157.1582595,-157.9546331,401.3441459,402.5008757,401.8839531,400.9218051,399.9668306,400.4761503,401.1413325,401.2839949,401.2079083,6.91989824,6.118301632,6.515188599,6.879035076,5.835272607,6.36931097,6.808781225,5.317957835,6.112504903,0,0,0,0,0,0,0,0,0,0,0.87903241,0.87903241,0.87903241,0.691763916,0.691763916,0.691763916,0.093634247,0.093634247,0.093634247,C-Const,6,0,0,0,0,0,1,0,0,0,125
162.7633,12.7766,-61.59009,387.7512,1.454793,-157.5102,401.0305,FALSE,1,3,5.668276166,Const,7.579085892,0,1,0,0.108792509,1.095948294,-8.728834647,C,0,1,0,2,-157.2863086,-156.1668516,-156.7638954,-157.3105186,-156.3121119,-156.8445955,-157.2106888,-155.713133,-156.5118295,401.2301814,402.2285881,401.6961045,400.8066086,399.6871516,400.2841954,401.0133809,400.9277855,400.9734364,5.444638235,4.462929485,4.954303592,5.477040128,4.69478838,5.071955665,5.369134678,3.87541865,4.671566087,0,0,0,0,0,0,0,0,0,0,0.71175454,0.71175454,0.71175454,0.859041787,0.859041787,0.859041787,0.073643623,0.073643623,0.073643623,C-Const,6,0,0,0,0,0,1,0,0,0,126
163.8745,11.64781,-74.83932,389.0278,1.333468,-156.2441,400.8978,FALSE,1,3,4.407224093,Const,7.062755785,0,1,0,0.123065944,1.004549774,-2.712046729,C,0,1,0,2,-156.0110112,-154.8455669,-155.4671372,-156.055236,-155.1109163,-155.6145535,-155.9457343,-154.4539059,-155.2495477,401.086664,402.0309837,401.5273465,400.6647112,399.4992669,400.1208372,400.8665283,400.7101697,400.7935609,4.168481064,3.136763498,3.646778229,4.237532522,3.649927423,3.903052193,4.111123555,2.64384195,3.422864267,0,0,0,0,0,0,0,0,0,0,0.629553847,0.629553847,0.629553847,0.94124248,0.94124248,0.94124248,0.155844316,0.155844316,0.155844316,C-Const,6,0,0,0,0,0,1,0,0,0,127
164.9856,10.54273,-86.86398,389.981,1.728236,-155.4743,400.1876,FALSE,1,3,3.750456699,Const,6.579447844,0,1,0,0.145714607,1.301942817,-36.71060162,R,0,0,1,2,-155.174543,-153.6757578,-154.4751099,-155.4622287,-155.4018722,-155.4340623,-155.2538041,-154.1513244,-154.7393136,400.1996713,400.2600278,400.2278377,399.887843,398.3890578,399.1884099,399.9841755,398.9670528,399.5095182,3.457761666,2.02659004,2.780867925,3.824893992,4.48879238,4.079896335,3.596597688,3.15966174,3.316306737,0,0,0,0,0,0,0,0,0,0,0.212179996,0.212179996,0.212179996,1.782976323,1.782976323,1.782976323,0.99757816,0.99757816,0.99757816,R-Const,5,0,0,0,0,0,1,0,0,0,128
166.0967,9.435437,-97.64827,390.6471,1.657275,-154.9519,399.3804,FALSE,1,3,3.564871926,Const,6.143361947,0,1,0,-0.082417874,1.248485323,-14.39611884,R,0,0,1,2,-154.6585541,-153.1918247,-153.9740804,-155.0147346,-155.3289077,-155.1613487,-154.7889039,-153.9739235,-154.4085797,399.3175654,399.0033923,399.1709513,399.0870541,397.6203247,398.4025804,399.1285423,397.8692541,398.5408745,3.345642592,2.513640167,2.891081725,3.76990377,4.942821802,4.291991046,3.558534267,3.890685999,3.641129787,0,0,0,0,0,0,0,0,0,0,0.722172048,0.722172048,0.722172048,2.292968375,2.292968375,2.292968375,1.507570212,1.507570212,1.507570212,R-Const,5,0,0,0,0,1,0,0,0,0,129
167.2078,8.295422,-107.151,391.0772,1.545087,-154.4141,398.2088,FALSE,1,3,3.887446232,Const,5.761987838,0,1,0,-0.107521375,1.163970037,-8.253390725,C,0,1,0,2,-154.1328123,-152.7263739,-153.4764744,-154.518394,-155.0398639,-154.7617466,-154.2889466,-153.6631793,-153.9969218,398.104506,397.5830361,397.8611534,397.9275123,396.5210739,397.2711744,397.9361526,396.5729155,397.2999753,3.789956478,3.649853363,3.649293702,4.168787574,5.604600608,4.83398493,4.01850795,4.901963464,4.389320143,0,0,0,0,0,0,0,0,0,0,1.203089142,1.203089142,1.203089142,2.773885469,2.773885469,2.773885469,1.988487306,1.988487306,1.988487306,C-Const,6,0,0,0,0,1,0,0,0,0,130
168.3189,7.198101,-115.4152,391.3396,1.418341,-153.8603,397.2772,FALSE,1,3,4.344063555,Const,5.404329575,0,1,0,-0.644167222,1.068487681,6.073277372,C,0,1,0,2,-153.5695567,-152.1158404,-152.8911558,-153.9342483,-154.3039898,-154.1067943,-153.7070028,-152.9405168,-153.3493094,397.2032517,396.8335102,397.0307057,396.9864567,395.5327404,396.3080558,397.0193241,395.7299447,396.4176137,4.284466589,4.299474719,4.225727642,4.636412538,6.109295088,5.321872948,4.50848666,5.504931508,4.941939646,0,0,0,0,0,0,0,0,0,0,1.336844254,1.336844254,1.336844254,2.907640581,2.907640581,2.907640581,2.122242418,2.122242418,2.122242418,C-Const,6,0,0,0,0,0,1,0,0,0,131
169.43,6.135296,-122.4871,391.4561,0.1136186,-153.7876,397.1742,FALSE,1,3,4.402945153,Dec,5.186141975,0,0,1,-0.638259833,0.085593009,4.485570644,C,0,1,0,2,-153.4919639,-152.0137835,-152.8021464,-153.8385833,-154.0935001,-153.9575445,-153.6146044,-152.7496263,-153.2109479,397.1232167,396.8682999,397.0042555,396.8785639,395.4003835,396.1887464,396.929103,395.7036183,396.3572102,4.327671356,4.259437299,4.230284133,4.691463022,6.150554576,5.369567664,4.554044644,5.496026349,4.959561274,0,0,0,0,0,0,0,0,0,0,1.284046845,1.284046845,1.284046845,2.854843172,2.854843172,2.854843172,2.069445009,2.069445009,2.069445009,C-Dec,9,0,0,0,0,0,1,0,0,0,132
170.5411,5.063707,-128.3701,391.435,0,-153.7876,397.1742,FALSE,1,3,4.402945153,Dec,5.145912444,0,0,1,-0.044219575,0,0,C,0,1,0,2,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Dec,9,0,0,0,0,0,0,0,0,1,133
171.6522,3.935241,-133.0077,391.3533,0.01535386,-153.7876,397.1742,FALSE,1,3,4.402945153,Const,5.483726411,0,1,0,0.462155972,0.011566619,0,C,0,1,0,2,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,-153.7876,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,397.1742,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,4.402945153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C-Const,6,0,0,0,0,0,0,0,0,1,134
172.7633,2.832287,-136.4362,391.2686,1.027003,-153.4649,396.5583,FALSE,1,3,4.845605106,Acc,6.295747647,1,0,0,0.631723843,0.773678582,0,C,0,1,0,2,-153.1785462,-151.7467774,-152.5103875,-153.5543512,-154.0016074,-153.7630708,-153.3256689,-152.6295133,-153.0007963,396.4688488,396.0215926,396.2601292,396.2719462,394.8401774,395.6037875,396.2925657,394.9638945,395.6725191,4.843316148,5.103608887,4.909782454,5.145394734,6.644627727,5.84498782,5.054191592,6.21044859,5.573428167,0,0,0,0,0,0,0,0,0,0,1.532202805,1.532202805,1.532202805,3.102999132,3.102999132,3.102999132,2.317600968,2.317600968,2.317600968,C-Acc,3,0,0,0,0,0,1,0,0,0,135
173.8745,1.738534,-138.6474,391.2077,1.419178,-152.9979,395.3654,FALSE,1,3,13.36743858,Const,8.59382672,0,1,0,0.221166201,1.069118224,-6.272736438,C,0,1,0,7,-152.7230342,-151.3487051,-152.0816806,-153.1181031,-153.7191185,-153.3985769,-152.8885369,-152.3417216,-152.6333564,395.2451969,394.6441815,394.9647231,395.0905342,393.7162051,394.4491806,395.0860441,393.6892646,394.4342137,13.202276,12.4522479,12.83591336,13.11962878,11.91662221,12.55026817,13.07313454,11.6059902,12.38748786,14.64325302,13.15798449,13.94973539,14.98257818,15.27904763,15.10312609,14.75979451,13.91734912,14.35330512,1.738534,0.978386155,0.978386155,0.978386155,0.592410172,0.592410172,0.592410172,0.192987992,0.192987992,0.192987992,C-Const,6,0,0,1,0,0,0,0,0,0,136
174.9856,0.4691777,-139.5296,391.1804,1.518527,-152.5549,394.1154,FALSE,1,3,12.06015199,Const,28.45804204,0,1,0,0.029425794,1.143961426,-1.865168973,C,0,1,0,7,-152.2840921,-150.9300528,-151.6522071,-152.6839856,-153.3294137,-152.9851854,-152.4546872,-151.9536234,-152.2208574,393.9863144,393.3408863,393.6851146,393.8445921,392.4905528,393.2127071,393.8326326,392.4187956,393.172842,11.89148444,11.13140073,11.51872618,11.81505162,10.6318549,11.25349703,11.76501208,10.29352829,11.07736776,13.05948793,11.60336263,12.37865898,13.42146716,13.86186707,13.60819791,13.194401,12.48559094,12.84670544,0.4691777,0.963400114,0.963400114,0.963400114,0.607396212,0.607396212,0.607396212,0.178001951,0.178001951,0.178001951,C-Const,6,0,0,0,0,0,1,0,0,0,137
176.0967,0.1066221,-139.5863,391.1732,1.484568,-152.1466,392.9532,TRUE,1,3,10.84931336,Const,118.9790913,0,1,0,-0.04395194,1.118378881,-0.157111474,C,0,1,0,7,-151.8761471,-150.5238827,-151.2450904,-152.2764277,-152.9255663,-152.5793591,-152.047163,-151.5499779,-151.8151433,392.8233723,392.1742337,392.5204409,392.6827471,391.3304827,392.0516904,392.6701589,391.2549532,392.0097296,10.68522729,9.960245546,10.3261419,10.60140318,9.407470148,10.03401368,10.55516263,9.090145554,9.870180301,12.40013753,10.98329565,11.736373,12.779596,13.34019353,13.02272357,12.55045785,11.96395726,12.25742184,0.1066221,0.980456649,0.980456649,0.980456649,0.590339677,0.590339677,0.590339677,0.195058486,0.195058486,0.195058486,C-Const,6,0,0,0,0,0,1,0,0,0,138
177.2078,0.06318446,-139.6939,391.1648,1.420857,-151.9522,391.8594,FALSE,1,3,9.73905048,Const,194.319355,0,1,0,0.130890559,1.070383075,-9.279325315,C,0,1,0,7,-151.7062207,-150.4763242,-151.132269,-152.1239387,-152.9826322,-152.5246623,-151.899704,-151.6372238,-151.7772132,391.6876613,390.8289678,391.2869377,391.6134207,390.3835242,391.039469,391.5640288,390.0871726,390.8748292,9.537417486,8.615594725,9.088079979,9.521430405,8.508836609,9.03202893,9.439260949,7.940551765,8.739808215,12.02369462,10.78765284,11.43902104,12.43813179,13.31167889,12.83137443,12.21233122,11.99184153,12.08679201,0.06318446,0.822277355,0.822277355,0.822277355,0.748518972,0.748518972,0.748518972,0.036879192,0.036879192,0.036879192,C-Const,6,0,0,0,0,0,1,0,0,0,139
178.3189,0.05085355,-139.659,391.1595,1.775433,-151.6772,390.8298,FALSE,1,3,8.682245706,Const,236.4185302,0,1,0,-0.00996625,1.337498027,4.876384704,C,0,1,0,7,-151.4175122,-150.119073,-150.8115739,-151.8274073,-152.5784438,-152.177891,-151.5997856,-151.2127134,-151.4191519,390.6795927,389.9285562,390.329109,390.5701122,389.271673,389.9641739,390.5399604,389.0907623,389.8636679,8.504416468,7.72940129,8.117496765,8.445087625,7.328715946,7.90833561,8.385153569,6.903466502,7.692816351,11.76830147,10.53225286,11.18344553,12.1826727,13.05664267,12.57582744,11.95684697,11.73746011,11.83132932,0.05085355,0.922323074,0.922323074,0.922323074,0.648473253,0.648473253,0.648473253,0.136924911,0.136924911,0.136924911,C-Const,6,0,0,0,0,0,1,0,0,0,140
179.43,0.0736595,-139.5739,391.1566,1.39871,-151.3796,389.6551,FALSE,1,3,7.481248442,Const,161.5650472,0,1,0,-0.709133966,1.053698937,-0.737993285,C,0,1,0,7,-151.1218684,-149.8332103,-150.5204946,-151.5331396,-152.3008378,-151.8913988,-151.3059251,-150.9375509,-151.1340171,389.5015604,388.7338622,389.1433012,389.3973684,388.1087103,388.7959946,389.3642873,387.9102239,388.6857244,7.305730596,6.564815763,6.929488862,7.243078724,6.134145839,6.706671959,7.18448636,5.705757997,6.493198874,11.6659646,10.54149453,11.13019793,12.08794062,13.08680925,12.54165991,11.86814218,11.81827054,11.82123237,0.0736595,0.929485216,0.929485216,0.929485216,0.641311111,0.641311111,0.641311111,0.144087052,0.144087052,0.144087052,C-Const,6,0,0,0,0,0,1,0,0,0,141
180.5411,0.06877083,-139.6023,391.1503,0.1995955,-151.164,388.738,FALSE,1,3,6.547802638,Dec,171.7396358,0,0,1,-0.275710332,0.150362524,-0.986904919,C,0,1,0,7,-150.9089512,-149.633707,-150.3138372,-151.321956,-152.111736,-151.69052,-151.095345,-150.75207,-150.93515,388.580044,387.790264,388.21148,388.4829512,387.207707,387.8878372,388.4459615,386.9857689,387.7645383,6.373106507,5.659533762,6.004132739,6.30977945,5.216445468,5.776882994,6.251104225,4.773806375,5.560185988,11.59511003,10.57917618,11.10737111,12.01936298,13.11602177,12.52073182,11.80692721,11.90212963,11.82780078,0.06877083,0.930465585,0.930465585,0.930465585,0.640330742,0.640330742,0.640330742,0.145067422,0.145067422,0.145067422,C-Dec,9,0,0,0,0,0,1,0,0,0,142
181.6522,0.04923782,-139.6821,391.1434,0.7860265,-151.0013,387.8053,FALSE,1,3,5.605190716,Acc,239.6765839,1,0,0,0.149218342,0.592142251,-3.334277203,C,0,1,0,7,-150.7558698,-149.528719,-150.1831995,-151.1738226,-152.0364354,-151.5763752,-150.9497465,-150.6919793,-150.8294552,387.6327774,386.7701646,387.2302248,387.5598698,386.332719,386.9871995,387.5097628,386.0320767,386.820176,5.420641905,4.680741094,5.033436399,5.375992737,4.360845408,4.871202398,5.306822729,3.818820511,4.611454366,11.61692082,10.77409368,11.20651732,12.03749874,13.25791291,12.59951531,11.83905309,12.13849527,11.95632858,0.04923782,0.886927494,0.886927494,0.886927494,0.683868833,0.683868833,0.683868833,0.10152933,0.10152933,0.10152933,C-Acc,3,0,0,0,0,0,0,0,0,1,143
182.7633,0.02715803,-139.6667,391.1374,0.5311885,-150.8119,386.2156,FALSE,1,3,4.00676507,Const,448.6179241,0,1,0,-0.2536929,0.400163549,-3.10079388,C,0,1,0,7,-150.5761614,-149.3974682,-150.0261046,-150.997446,-151.9251757,-151.4303865,-150.7764084,-150.5989505,-150.6935947,386.030054,385.1023243,385.5971135,385.9798614,384.8011682,385.4298046,385.9177068,384.4282409,385.2226227,3.815846337,3.129419748,3.431601588,3.78619556,2.905310526,3.320321463,3.70747848,2.213944086,3.009695581,12.04580135,11.45032703,11.74785247,12.44933767,13.79920503,13.07520423,12.2748042,12.82680462,12.51307306,0.02715803,0.851745713,0.851745713,0.851745713,0.719050614,0.719050614,0.719050614,0.06634755,0.06634755,0.06634755,C-Const,6,0,0,1,0,0,0,0,0,0,144
183.8745,0.05845829,-139.6058,391.1321,0.2222399,-150.3351,384.6893,FALSE,1,3,2.489424584,Dec,214.0858534,0,0,1,0.527069033,0.167421371,10.55394809,L,1,0,0,7,-150.0693646,-148.7406874,-149.4493152,-150.4743289,-151.1704732,-150.7991962,-150.2456463,-149.7983781,-150.0369212,384.5500711,383.8539268,384.2252038,384.4235646,383.0948874,383.8035152,384.402947,382.971182,383.73479,2.395886783,2.481021377,2.318195524,2.212990975,1.047759766,1.601316877,2.217580434,1.104447408,1.622342594,12.36160537,11.67981046,12.02497431,12.77221075,14.08326855,13.3790984,12.58919499,13.05715248,12.78782562,0.05845829,1.195885127,1.195885127,1.195885127,0.3749112,0.3749112,0.3749112,0.410486964,0.410486964,0.410486964,L-Dec,7,0,0,0,0,0,1,0,0,0,145
184.9856,0.04450966,-139.6161,391.1256,1.702333,-149.5927,383.6976,FALSE,1,3,1.794513552,Acc,279.4484675,1,0,0,0.606827513,1.282429148,19.47076819,L,1,0,0,7,-149.2957529,-147.8110177,-148.6028765,-149.6353901,-149.8488406,-149.7350003,-149.4129132,-148.5139791,-148.9934106,383.6549099,383.4414594,383.5552997,383.4006529,381.9159177,382.7077765,383.4574403,382.2566416,382.8970675,1.945113749,3.049493489,2.407815244,1.530725889,0.81076262,0.998209268,1.720752855,2.089150038,1.748137262,12.22730108,11.23399715,11.75038716,12.6515209,13.76688887,13.16251864,12.4409896,12.56306793,12.47568437,0.04450966,2.02581283,2.02581283,2.02581283,0.455016504,0.455016504,0.455016504,1.240414667,1.240414667,1.240414667,L-Acc,1,0,0,0,0,0,0,1,0,0,146
